,composer,song_name,year,era
1017,Stravinsky,stravinsky_3_Movements_from_petrushka_No.3_The_Shrovetide_fair.mid,1921,Modern 20th-century
1018,Schoenberg,schoenberg_op25_5.mid,1921,Modern 20th-century
1019,Faure,barcarolle_116_(c)lefeldt.mid,1921,Romantic Modern
1020,Schoenberg,schoenberg_op25_4.mid,1921,Modern 20th-century
1021,Schoenberg,schoenberg_op25_1.mid,1921,Modern 20th-century
1022,Schoenberg,schoenberg_op25_3.mid,1921,Modern 20th-century
1023,Stravinsky,stravinsky_3_Movements_from_petrushka_No.1_russian_dance.mid,1921,Modern 20th-century
1024,Gershwin,gershwin_Do_it_again.mid,1922,Modern Jazz
1025,Schoenberg,schoenberg_op23_4.mid,1923,Modern 20th-century
1026,Schoenberg,schoenberg_op23_3.mid,1923,Modern 20th-century
1027,Schoenberg,schoenberg_op23_2.mid,1923,Modern 20th-century
1028,Schoenberg,schoenberg_op23_5.mid,1923,Modern 20th-century
1029,Schoenberg,schoenberg_op23_1.mid,1923,Modern 20th-century
1030,Gershwin,gershwin_Fascinating_rhythm.mid,1924,Modern Jazz
1031,Gershwin,gershwin_rhapsody_in_blue_(c)oguri.mid,1924,Modern Jazz
1032,Gershwin,gershwin_Impromptu_in_two_keys.mid,1924,Modern Jazz
1033,Bartok,bartok_piano_sonata_BB.88_1_(c)unknown.mid,1926,Modern 20th-century
1034,Gershwin,gershwin_Three_Preludes_No.2.mid,1926,Modern Jazz
1035,Gershwin,gershwin_Three_Preludes_No.3.mid,1926,Modern Jazz
1036,Bartok,bartok_piano_sonata_BB.88_3_(c)unknown.mid,1926,Modern 20th-century
1037,Bartok,bartok_piano_sonata_BB.88_2_(c)unknown.mid,1926,Modern 20th-century
1038,Gershwin,gershwin_Three_Preludes_No.1.mid,1926,Modern Jazz
1039,Shostakovich,shostakovich_Aphorisms_Op.13_No.6_Etude 2.mid,1927,Modern 20th-century
1040,Shostakovich,shostakovich_Aphorisms_Op.13_No.3_Nocturne 2.mid,1927,Modern 20th-century
1041,Shostakovich,shostakovich_Aphorisms_Op.13_No.1_Recitative 2.mid,1927,Modern 20th-century
1042,Shostakovich,shostakovich_Aphorisms_Op.13_No.5_Funeral_March 2.mid,1927,Modern 20th-century
1043,Shostakovich,shostakovich_Aphorisms_Op.13_No.4_Elegy 2.mid,1927,Modern 20th-century
1044,Shostakovich,shostakovich_Aphorisms_Op.13_No.10_Berceuse 2.mid,1927,Modern 20th-century
1045,Shostakovich,shostakovich_Aphorisms_Op.13_No.8_Canon 2.mid,1927,Modern 20th-century
1046,Shostakovich,shostakovich_Aphorisms_Op.13_No.9_Legend 2.mid,1927,Modern 20th-century
1047,Gershwin,gershwin_S_Wonderful.mid,1927,Modern Jazz
1048,Gershwin,gershwin_The_man_I_love.mid,1927,Modern Jazz
1049,Shostakovich,shostakovich_Aphorisms_Op.13_No.2_Serenade 2.mid,1927,Modern 20th-century
1050,Shostakovich,shostakovich_Aphorisms_Op.13_No.7_Danse_macabre 2.mid,1927,Modern 20th-century
1051,Messiaen,1-01 Huit Préludes_ La colombe (The dove).mid,1928,Modern 20th-century
1052,Messiaen,1-02 Huit Préludes_ Chant d'extase dans un paysage triste (Song of ecstasy in a sad landscape).mid,1928,Modern 20th-century
1053,Messiaen,1-04 Huit Préludes_ Instants défunts (Instants dead and gone).mid,1928,Modern 20th-century
1054,Messiaen,1-08 Huit Préludes_ Un reflet dans le vent (A reflection in the wind).mid,1928,Modern 20th-century
1055,Schoenberg,schoenberg_op33b.mid,1928,Modern 20th-century
1056,Messiaen,1-07 Huit Préludes_ Plainte calme (Quiet lament).mid,1928,Modern 20th-century
1057,Messiaen,1-05 Huit Préludes_ Les sons impalpables du rêve (The impalpable sounds of dreaming).mid,1928,Modern 20th-century
1058,Messiaen,1-03 Huit Préludes_ Le nombre léger (The light number).mid,1928,Modern 20th-century
1059,Schoenberg,schoenberg_op33a.mid,1928,Modern 20th-century
1060,Sibelius,sibelius_5_Esquisses_Op.114_No.3.mid,1929,Modern 20th-century
1061,Sibelius,sibelius_5_Esquisses_Op.114_No.1.mid,1929,Modern 20th-century
1062,Sibelius,sibelius_5_Esquisses_Op.114_No.5.mid,1929,Modern 20th-century
1063,Sibelius,sibelius_5_Esquisses_Op.114_No.2.mid,1929,Modern 20th-century
1064,Sibelius,sibelius_5_Esquisses_Op.114_No.4.mid,1929,Modern 20th-century
1065,Gershwin,gershwin_I_got_rhythm.mid,1930,Modern Jazz
1066,Messiaen,"2-13 Fantaisie Burlesque, pour piano.mid",1932,Modern 20th-century
1067,Shostakovich,shostakovich_24Preludes_for_piano_Op.34_No.21 2.mid,1932,Modern 20th-century
1068,Shostakovich,shostakovich_24Preludes_for_piano_Op.34_No.10 2.mid,1932,Modern 20th-century
1069,Webern,webern_Variations_for_piano_Op.27_No.2.mid,1935,Modern  
1070,Webern,webern_Variations_for_piano_Op.27_No.1.mid,1935,Modern  
1071,Messiaen,"2-15 Pièce pour le Tombeau de Paul Dukas, pour piano.mid",1935,Modern 20th-century
1072,Webern,webern_Variations_for_piano_Op.27_No.3.mid,1935,Modern  
1073,Gershwin,gershwin_They_cant_take_that_away.mid,1937,Modern Jazz
1074,Schoenberg,01 Schoenberg_ Piano Concerto Op.42_ Andante.mid,1942,Modern 20th-century
1075,Schoenberg,03 Schoenberg_ Piano Concerto Op.42_ Adagio.mid,1942,Modern 20th-century
1076,Prokofiev,Prokofiev_piano_sonata_No.7_Op.83.mid,1942,Modern 20th-century
1077,Schoenberg,04 Schoenberg_ Piano Concerto Op.42_ Giocoso.mid,1942,Modern 20th-century
1078,Schoenberg,02 Schoenberg_ Piano Concerto Op.42_ Molto allegro.mid,1942,Modern 20th-century
1079,Messiaen,3-06 Vingt Regards sur l'Enfants-Jésus_ Par lui tout a été fait (By Him all was made).mid,1944,Modern 20th-century
1080,Messiaen,messiaen_Vingt_regards_sur_l'enfant-Jesus_No.11.mid,1944,Modern 20th-century
1081,Messiaen,4-02 Vingt Regards sur l'Enfants-Jésus_ La Parole toute puissante (The all-powerful word).mid,1944,Modern 20th-century
1082,Messiaen,"4-09 Vingt Regards sur l'Enfants-Jésus_ Je dors, mais mon coeur veille (I sleep, but my heart keeps watch).mid",1944,Modern 20th-century
1083,Messiaen,3-03 Vingt Regards sur l'Enfants-Jésus_ L'Echange.mid,1944,Modern 20th-century
1084,Messiaen,4-07 Vingt Regards sur l'Enfants-Jésus_ Regard du silence.mid,1944,Modern 20th-century
1085,Messiaen,3-02 Vingt Regards sur l'Enfants-Jésus_ Regard de l'Etoile.mid,1944,Modern 20th-century
1086,Messiaen,4-01 Vingt Regards sur l'Enfants-Jésus_ Prèmiere Communion de la Vierge (The virgin's first Communion).mid,1944,Modern 20th-century
1087,Messiaen,3-08 Vingt Regards sur l'Enfants-Jésus_ Regard des hauteurs.mid,1944,Modern 20th-century
1088,Messiaen,4-04 Vingt Regards sur l'Enfants-Jésus_ Regard des Anges.mid,1944,Modern 20th-century
1089,Messiaen,4-08 Vingt Regards sur l'Enfants-Jésus_ Regard de l'Onction terrible (Glance of the Blessing).mid,1944,Modern 20th-century
1090,Messiaen,3-10 Vingt Regards sur l'Enfants-Jésus_ Regard de l'esprit de joie (Glance of the spirit of joy).m4a.mid,1944,Modern 20th-century
1091,Messiaen,3-01 Vingt Regards sur l'Enfants-Jésus_ Regard du Père.mid,1944,Modern 20th-century
1092,Messiaen,3-05 Vingt Regards sur l'Enfants-Jésus_ Regard du Fils sur le Fils.mid,1944,Modern 20th-century
1093,Messiaen,2-07 Quatre Études de Rythme_ Île de Feu I (Island of Fire I).mid,1949,Modern 20th-century
1094,Messiaen,2-08 Quatre Études de Rythme_ Mode de Valeurs et d'Intensités (Mode of values and intensities).mid,1949,Modern 20th-century
1095,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.14.mid,1950,Modern 20th-century
1096,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.13.mid,1950,Modern 20th-century
1097,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.9.mid,1950,Modern 20th-century
1098,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.1.mid,1950,Modern 20th-century
1099,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.12.mid,1950,Modern 20th-century
1100,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.4.mid,1950,Modern 20th-century
1101,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.7.mid,1950,Modern 20th-century
1102,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.8.mid,1950,Modern 20th-century
1103,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.5.mid,1950,Modern 20th-century
1104,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.6.mid,1950,Modern 20th-century
1105,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.10.mid,1950,Modern 20th-century
1106,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.2.mid,1950,Modern 20th-century
1107,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.11.mid,1950,Modern 20th-century
1108,Shostakovich,shostakovich_preludes_and_fugues_Op.87_No.3.mid,1950,Modern 20th-century
1109,Messiaen,"5-05 Catalogue d'oiseaux_ Livre III. La Chouette hulotte (Strix aluco, The Tawny Owl).mid",1956,Modern 20th-century
1110,Messiaen,"6-02 Catalogue d'oiseaux_ Livre V. L'Alouette calandrelle (Calandrella brachydactyla, The Short-toed Lark).mid",1956,Modern 20th-century
1111,Messiaen,"5-06 Catalogue d'oiseaux_ Livre III. L'Alouette Lulu (Lullula arborea, The Wood Lark).mid",1956,Modern 20th-century
1112,Messiaen,7-01 Catalogue d'oiseaux_ Livre VI. Le Merle de roche (Monticola saxatillis).mid,1956,Modern 20th-century
1113,Messiaen,"5-01 Catalogue d'oiseaux_ Livre I. Le Chocard des Alpes (Coracis graculus, The Alpine Chough).mid",1956,Modern 20th-century
1114,Messiaen,7-04 Catalogue d'oiseaux_ Livre VII. Le Courlis cendré (Numenius arquata).mid,1956,Modern 20th-century
1115,Messiaen,"5-04 Catalogue d'oiseaux_ Livre II. Le Traquet stapazin (Cenenthe hispanica, The Black-eared Wheatear).mid",1956,Modern 20th-century
1116,Messiaen,"5-03 Catalogue d'oiseaux_ Livre I. Le Merle bleu (Monticola solitarius, The Blue Rock Thrush).mid",1956,Modern 20th-century
1117,Messiaen,"5-02 Catalogue d'oiseaux_ Livre I. Le Loriot (Oriolus oriolus, The Golden Oriole).mid",1956,Modern 20th-century
1118,Messiaen,7-03 Catalogue d'oiseaux_ Livre VII. Le Traquet rieur (Oenanthe leucura).mid,1956,Modern 20th-century
1119,Messiaen,2-01 Petites Esquisses d'oiseaux_ Le Rouge-Gorge (The Robin).mid,1985,Modern 20th-century
1120,Messiaen,2-03 Petites Esquisses d'oiseaux_ Le Rouge-Gorge (The Robin).mid,1985,Modern 20th-century
1121,Messiaen,2-05 Petites Esquisses d'oiseaux_ Le Rouge-Gorge (The Robin).mid,1985,Modern 20th-century
1122,Messiaen,2-06 Petites Esquisses d'oiseaux_ L'Alouette des Champs (The Skylark).mid,1985,Modern 20th-century
